CODI_ESTACIO,DATA_LECTURA,TM,TX,TN,HRM,PPT24H,HPA,RS24H,VVM10,DVM10,VVX10,DVX10
X4,11/10/2017,21.9,25.2,19.1,73,0,1018,15.2,2.1,262,9.1,238
X4,12/10/2017,21.9,25,19.4,74,0,1021.2,12,1.6,235,7.3,217
X4,13/10/2017,21.9,24.7,19.5,75,0,1021.4,15,1.5,216,5.9,163
X4,14/10/2017,21.6,23.8,19.8,76,0,1022.5,12.2,1.5,105,5.8,103
X4,15/10/2017,21.7,24.4,19,74,0,1022.9,14.5,1.4,190,6.6,159
X4,16/10/2017,21.4,24.2,19.7,69,0,1021.9,12.7,1.4,173,6.7,168
X4,17/10/2017,21.3,24,18.8,66,0,1017.8,14.8,1.4,176,5.8,152
X4,18/10/2017,20.1,23.5,15.8,76,21.3,1010.1,9.3,1.5,105,12.3,265
X4,19/10/2017,17.2,18.8,15.1,89,67,1005.6,2.1,2,44,9.8,54
X4,20/10/2017,19.6,22.6,16.8,79,4.6,1013.3,9.4,1.1,67,5.3,32
X4,21/10/2017,20.9,24.9,17.5,71,0,1016,14.5,1.6,248,7.8,154
X4,22/10/2017,18.9,22.8,15.8,51,2.5,1019.3,13.8,2.1,312,9.3,322
X4,23/10/2017,17.9,21.3,14.9,59,0,1019.8,12.5,1.6,265,8.2,251
X4,24/10/2017,19.1,23.4,15.3,57,0,1018.9,13.6,1.1,221,5,204
X4,25/10/2017,19.4,22.5,15.3,71,0,1019.9,13.9,1,117,4.2,140
X4,26/10/2017,19.8,23.9,16.1,80,0,1021.7,13.3,1.1,225,5.2,232
X4,27/10/2017,20.1,23.3,16.8,76,0,1019.8,12.1,1.6,89,7,101
X4,28/10/2017,19.7,23.1,17.4,66,0,1018.7,11.1,1.9,273,6.4,265
X4,29/10/2017,19.1,24.6,14.9,48,0,1014.5,13.9,2,313,7.2,302
X4,30/10/2017,17.9,21.7,14.9,59,0,1012.9,13.1,1.7,326,7.4,335
X4,31/10/2017,16.6,18.9,14.8,64,0.5,1017.9,9.4,1.3,123,5.6,116
X4,01/11/2017,17.3,20.5,13.6,68,0,1018.2,11.7,1.1,225,5.9,218
X4,02/11/2017,19.3,22.3,16.8,75,0,1014.8,9.1,1.6,259,8.7,231
X4,03/11/2017,19,22.3,16.6,75,0,1010.2,9.5,1.2,242,6.7,227
X4,04/11/2017,18.5,21.8,14.6,77,7.2,1006.7,7.5,1.4,256,12,302
X4,05/11/2017,17,21.3,12.7,57,0,1009.3,12.2,2.6,311,9,298
X4,06/11/2017,13.8,18,10.6,31,0,1011.5,12.9,3.3,325,11,306
X4,07/11/2017,12.5,17,8.9,31,0,1012,12.7,2.4,320,9.2,325
X4,08/11/2017,13,15.7,10.6,46,0,1014.8,5.1,1.4,343,5.9,319
X4,09/11/2017,11.9,16,8.4,54,0,1017.4,11.1,1.5,337,6.4,6
X4,10/11/2017,13.2,17.3,9.3,48,0,1019.5,10.4,1.6,298,6.1,327
X4,11/11/2017,14.8,18.4,11.5,55,0,1016.6,6,1.4,303,8.5,284
X4,12/11/2017,15.8,19.6,12.5,57,0,1010.6,11.6,2.5,312,15.7,310
X4,13/11/2017,14.4,17.9,11.8,34,0,1008.4,11.9,2.4,351,14.1,311
X4,14/11/2017,12.6,16.2,9.4,31,0,1013.5,11.5,1.4,302,7.2,343
X4,15/11/2017,12.3,16.7,8.6,43,0,1014.8,11.3,1.4,274,7.3,320
X4,16/11/2017,13.4,16.7,9.3,59,0,1015.9,10.6,0.9,192,4.2,144
X4,17/11/2017,14.5,20.8,9.7,49,0,1014.9,10.6,0.8,219,4.1,208
X4,18/11/2017,15.1,19.4,11.2,59,0,1015.4,9.4,0.9,331,4.6,87
X4,19/11/2017,14.3,19,11.7,53,0,1016.6,10.4,1.8,297,9,328
X4,20/11/2017,14.1,17.9,10.4,54,0,1018.2,9.8,0.9,232,4.4,272
X4,21/11/2017,14.9,20.2,10.4,53,0,1016,10.1,0.7,218,5.2,289
X4,22/11/2017,14.6,18.8,10.7,69,0,1012.2,9.1,1.2,253,7.4,227
X4,23/11/2017,15.5,19.7,12.2,76,0,1012.9,8.7,1.3,259,6.2,251
X4,24/11/2017,16.7,21.5,12.9,60,0,1013.4,7.2,1.1,252,5.5,225
X4,25/11/2017,15.9,18.3,11.4,58,2.8,1013.2,2.9,1.5,285,6.9,351
X4,26/11/2017,12,15.2,9.9,46,0,1022.2,7,1.5,291,5.9,344
X4,27/11/2017,11.4,14.5,8.5,52,0,1023.3,8.8,1.5,292,6,235
X4,28/11/2017,11.9,15.9,10,48,0,1011.3,10,2.1,318,9.7,265
X4,29/11/2017,11,13.6,8.2,56,0,1003.4,5.5,1.2,38,5.3,343
X4,30/11/2017,9.9,13.9,7,40,0,1008.2,9.9,1.6,313,11.9,321
X4,01/12/2017,7.3,9.1,5.7,57,0,1008.1,3.2,2.4,330,13.3,331
X4,02/12/2017,7.3,10.4,3.6,34,0,1009.8,6.5,3.1,316,10.9,333
X4,03/12/2017,8.9,12.8,5.8,25,0,1019.1,9.9,1.8,314,9.4,339
X4,04/12/2017,9.8,14.9,5.8,36,0,1028,9.4,1.4,290,7.1,343
X4,05/12/2017,10,13.7,6.8,56,0,1030.8,9.2,1.3,281,5.3,18
X4,06/12/2017,10.6,14.9,6.6,63,0,1029.1,8.8,1.1,249,7,232
X4,07/12/2017,11.7,15.8,8,63,0,1025.1,7.2,1.5,274,5.9,318
X4,08/12/2017,11.1,14.4,8.2,52,0,1018,4.4,2.7,310,14.4,316
X4,09/12/2017,10.5,11.8,9.1,61,0,1017.1,4.2,1.5,273,5.5,319
X4,10/12/2017,13.8,17,10.7,66,0,1003.7,4.4,1.6,272,5.7,220
X4,11/12/2017,14,16.3,10.4,63,2.4,989.6,2.2,3.5,266,15.4,236
X4,12/12/2017,10.3,12.2,8.1,59,0,1009.4,3.8,1.7,328,10.6,343
X4,13/12/2017,10.1,13.8,6.4,51,0,1017.7,6.8,2.5,295,10,313
X4,14/12/2017,13.5,16.1,10.7,58,0,1010,3.6,2.1,301,12.4,311
X4,15/12/2017,13,16.1,9.3,60,0,1002.7,8.4,2.5,323,11.3,342
X4,16/12/2017,10.2,14.9,7.2,46,0,1011.9,9.3,2.7,326,10,338
X4,17/12/2017,10.1,14.2,5.9,34,0,1021.9,9.1,1.9,301,7.3,296
X4,18/12/2017,9.2,10.5,8,54,0.3,1021.4,2.7,1.9,303,11.7,318
X4,19/12/2017,9.6,12.7,7,60,0,1025.8,7.8,1.5,61,5.7,91
X4,20/12/2017,10.4,13.4,7.8,53,0,1027.1,7.2,1.5,331,7.6,314
X4,21/12/2017,12.1,14.5,10.4,51,0,1030.6,7.8,1.3,262,6.6,284
X4,22/12/2017,12.9,16.8,10,53,0,1027.2,7.1,1.4,277,5.9,298
X4,23/12/2017,11.9,15.8,9.2,59,0,1029.3,8.5,1.7,287,7.5,322
X4,24/12/2017,11.5,15.6,8,64,0,1026.5,8.8,1.8,280,7.6,309
X4,25/12/2017,12.7,15.9,9.6,71,0,1019.9,4.8,1.1,253,5.2,254
X4,26/12/2017,11.6,15.9,9.3,59,0,1010.2,7.2,1.9,302,10,323
X4,27/12/2017,10.7,14,7.2,56,1.3,997.2,9,5.4,310,22,321
X4,28/12/2017,9.5,13.7,7.2,56,0,1004.1,7.7,2.6,315,16.2,308
X4,29/12/2017,11.1,14.8,7.8,64,0.1,1013.4,4.9,1.3,293,7.6,310
X4,30/12/2017,15.3,20.8,10.8,60,0,1017.3,8.5,1.8,292,14.5,291
X4,31/12/2017,15,19.1,11.8,55,0,1014.8,6.7,2.2,287,12.1,322
X4,01/01/2018,13.1,15.8,10.2,44,0,1018.4,8.8,5.1,304,17.2,317
X4,02/01/2018,14.6,18.2,11.5,55,0,1019.3,7.2,2.6,296,11.6,330
X4,03/01/2018,18,21.9,14.5,56,0,1017,6.9,5.1,305,18.7,316
X4,04/01/2018,19.1,22.4,16.3,51,0,1013,8.9,5.1,308,17.8,302
X4,05/01/2018,16.2,19.5,13.1,47,0,1004.9,9.3,2.9,286,13.4,291
X4,06/01/2018,13.6,15.5,11.3,73,0,997.3,5.1,2.8,77,12.6,78
X4,07/01/2018,11.9,15,8.9,75,6.3,999.2,0.6,2.1,215,10.2,209
X4,08/01/2018,10.5,15,7.6,64,0,1005.7,8.7,1.7,312,8.1,292
X4,09/01/2018,10.2,14.5,6.6,52,0,1011.9,9.1,2.9,288,10.5,306
X4,10/01/2018,11.6,14.7,8.9,50,0,1010.4,9.3,2.9,294,10.9,288
X4,11/01/2018,11,15,9,53,0,1010.8,9.9,2.5,318,12.3,316
X4,12/01/2018,9.8,13.2,6.5,55,0,1017.3,9.8,1.3,290,6.7,318
X4,13/01/2018,10.9,14.2,6.9,66,5.8,1015.1,6.1,1.3,233,9,214
X4,14/01/2018,10.3,12.7,8.2,68,2,1011.9,9.8,1.9,306,8.3,307
X4,15/01/2018,9.9,13.1,7.3,61,0,1018.7,9.7,2.1,298,9.5,299
X4,16/01/2018,13.4,18.1,9.4,53,0,1015.3,10,2.7,293,12.9,263
X4,17/01/2018,14.3,16.8,12.1,64,1,1015,10.1,3.2,316,19,309
X4,18/01/2018,12.2,15.3,10,56,0,1018.6,10.2,1.9,282,7.3,310
X4,19/01/2018,11.2,14,8.9,63,0,1014.6,6.4,0.9,59,3.7,74
X4,20/01/2018,13.2,17.4,9.1,54,0,1014.7,10,2.1,269,10.5,274
X4,21/01/2018,17.4,22.6,14.7,55,0,1014.1,9.7,4.2,306,17.6,308
X4,22/01/2018,15.9,21.1,13.9,59,0,1017.5,10.6,2.1,323,9.1,305
X4,23/01/2018,14.1,17,11.4,67,0,1021.8,10.2,1.3,211,6.2,282
X4,24/01/2018,13.4,17.3,9.4,74,0,1022.6,10.5,1.3,228,6.4,240
X4,25/01/2018,13.3,14.4,12.1,76,0,1015.3,2.6,1.6,237,7.2,223
X4,26/01/2018,9.6,13.2,7.9,84,40.3,1011.4,0.9,2.1,357,8.5,97
X4,27/01/2018,11.3,13.5,8.8,60,0,1022.6,8,1.8,56,7.9,65
X4,28/01/2018,13.1,15.3,11.6,62,0,1031.3,11.3,1.7,65,7.2,65
X4,29/01/2018,12.9,16.9,10.3,60,0,1029.5,11.5,1.8,261,7,312
X4,30/01/2018,12.2,16.2,9.5,67,0,1025,11.2,1.3,248,5.8,279
X4,31/01/2018,11.8,16.3,8.1,67,0,1018.5,11.9,1.8,246,9.6,230
X4,01/02/2018,9.7,12,7,73,5.9,1005.6,3.2,1.8,45,8.3,74
X4,02/02/2018,8.8,11.6,6.9,54,0,1002.4,6,1.9,322,7.3,315
X4,03/02/2018,9.2,12.4,5.3,43,0,1006.2,11.3,3.4,300,13.8,313
X4,04/02/2018,8.7,10,7.2,74,15.3,1006.8,1.4,2.9,55,12.5,65
X4,05/02/2018,9.3,11.2,7.3,88,31.6,1004.1,2.5,1.8,61,8.2,296
X4,06/02/2018,9.3,11.4,7.9,72,2.1,1002.9,6.1,1.7,54,6.2,271
X4,07/02/2018,8.2,11.9,5,48,0,1007.6,13.2,2.1,304,7.3,348
X4,08/02/2018,5.2,7.3,2.6,69,7.2,1013.7,4.8,1.7,35,6.8,91
X4,09/02/2018,7.1,11,3.4,50,0,1013.3,12.5,1.8,297,7.3,303
X4,10/02/2018,8.9,13.6,6,37,0,1012.4,13.6,2,342,9.8,334
X4,11/02/2018,10.5,15.1,5.5,53,0,1011.3,12,2.2,274,8.4,320
X4,12/02/2018,8.2,12.6,2.7,82,14.4,1012.5,1.4,1.7,85,7.4,129
X4,13/02/2018,6.8,11.1,3.3,58,0,1012.3,10.2,2.9,291,13.3,316
X4,14/02/2018,9.1,11.9,6,63,0,1012.7,5.9,1.2,276,8.4,306
X4,15/02/2018,12.7,17.1,8.5,73,0,1017.7,13.7,1.1,203,5.5,155
X4,16/02/2018,13.7,17.8,11.3,77,0,1018.1,7.4,1.5,249,4.7,252
X4,17/02/2018,12,14.2,9.7,85,0,1016.4,5,1.8,232,6.9,93
X4,18/02/2018,12.1,14.6,9.3,65,0.1,1016.3,13,1.5,274,6,237
X4,19/02/2018,11.2,12.8,9.2,74,0,1012.4,6.9,1.5,87,5.6,7
X4,20/02/2018,12.8,15.5,11.4,73,0,1006.5,8.7,1.4,287,5.9,333
X4,21/02/2018,11,15.7,7.2,52,0.3,1003,10.1,2.2,41,10.5,87
X4,22/02/2018,8,10.3,5.6,53,0,1002.3,13.5,1.7,111,6.8,132
X4,23/02/2018,8.4,11.3,6.3,56,0,1002.7,14,1.7,252,7.5,211
X4,24/02/2018,9.5,12.9,5.8,52,0,1004,15.7,1.7,242,8.1,226
X4,25/02/2018,11.8,15.2,8,48,0,1004.6,15.6,1.8,264,7,92
X4,26/02/2018,7.8,10.9,3.1,65,0.1,1004.3,4.2,2.5,91,11.4,99
X4,27/02/2018,3.1,4.8,1.7,63,1.5,1005.5,4.7,1.9,90,9.1,89
X4,28/02/2018,5.1,8.8,1,83,11.1,998.9,1.5,1.9,47,9,59
X4,01/03/2018,11.8,14.8,8.8,88,1.7,988.5,8.6,1.5,136,10.7,251
X4,02/03/2018,12.6,16,10.3,50,2.2,994.1,13.4,4.1,284,20.7,312
X4,03/03/2018,14.3,19.1,10.5,62,0.8,994.3,15.8,3.3,279,14.1,317
X4,04/03/2018,13.8,17.5,11.6,75,0.8,993.1,10,1.7,244,7.1,251
X4,05/03/2018,12.7,16.2,10.9,71,3,988.8,8.7,2.5,279,11.2,300
X4,06/03/2018,13.2,18.2,9.7,53,0,992.6,17.2,3,289,12.7,269
X4,07/03/2018,13,17.3,8.8,45,0,1002.4,18.7,2.6,303,10.9,281
X4,08/03/2018,12.3,15.5,10.3,62,0.1,1006.1,8.4,1.9,246,8.7,234
X4,09/03/2018,13.8,17.9,9.7,75,0,1007.5,17.3,1.8,239,7,205
X4,10/03/2018,16,21.1,12.9,77,0.6,1001.9,17.7,2.5,245,9.3,261
X4,11/03/2018,15.4,19.1,13,61,0,996.3,12.4,3.1,264,12.8,282
X4,12/03/2018,15.5,20.1,12.5,44,0,1004.6,18.3,3.4,293,14.3,310
X4,13/03/2018,13.5,17,11,61,0,1010.6,11.4,1.8,267,7.9,231
X4,14/03/2018,13.8,17,10.5,70,0,1005.4,14.3,1.6,227,6.9,215
X4,15/03/2018,15.6,20.3,13.1,55,0.5,995.3,15,2.9,280,11.2,309
X4,16/03/2018,15,18.7,12,44,0,998.3,18.4,2.7,278,9.2,314
X4,17/03/2018,11.5,16.5,8.3,53,0.7,994.8,12.3,3,287,12,226
X4,18/03/2018,10.7,16.1,6.7,55,0,996.3,20.3,2.4,332,10.3,342
X4,19/03/2018,11.2,16.2,6.2,51,3,999.5,16.7,3,285,12.1,308
X4,20/03/2018,8.4,12.8,2.7,64,21.6,1002.4,14,2.4,287,15.2,313
X4,21/03/2018,10.3,14.6,6.9,27,0,1013.1,20.7,2.4,304,9.9,334
X4,22/03/2018,11.7,17.2,6.2,27,0,1012.5,21.6,2.6,295,11.2,320
X4,23/03/2018,12.1,18.7,8.7,45,0,1002.9,18.9,2.1,37,9.1,308
X4,24/03/2018,9.4,11.8,6.7,81,38.8,992.3,2.2,2.3,347,12.7,334
X4,25/03/2018,11.4,13.7,9.2,62,0.6,1003.4,7.4,1.6,352,8,14
X4,26/03/2018,13.4,20.2,8.7,63,4.7,1011.6,19.2,1.5,288,6.5,275
X4,27/03/2018,13.1,16.4,8.9,63,0,1015.4,18.2,1.9,259,6.9,234
X4,28/03/2018,15.8,21,11.9,65,0,1009.9,22.2,1.9,207,11.2,256
X4,29/03/2018,14.4,17.3,12.2,71,0,1004.9,21.2,1.8,183,8,240
X4,30/03/2018,14.7,19.8,12,53,0,998.8,20.2,3,277,16.4,254
X4,31/03/2018,13.5,18.5,9.7,40,0,1001,19.7,5.1,306,19.2,302
X4,01/04/2018,12.7,16.2,9.4,51,0,1012.2,23.2,2.2,236,7.9,229
X4,02/04/2018,13.9,17.5,10.8,63,0,1007.2,18.1,1.9,101,7.9,86
X4,03/04/2018,14.9,18.3,13.1,75,0,1004.1,20.7,2.3,221,9.3,262
X4,04/04/2018,18.2,23.4,13.7,50,0,1006.1,23.4,3.2,283,13.2,299
X4,05/04/2018,15.3,19.4,13.1,65,0,1014.5,22.8,2.1,179,9.5,210
X4,06/04/2018,14.5,18.3,11.8,72,0,1011.4,15.5,2.1,94,7.9,77
X4,07/04/2018,15,16.5,13.5,67,0.4,1005.6,9.6,4.9,84,12.8,90
X4,08/04/2018,13.9,16,12.2,76,7.8,1000.1,5.5,2.7,38,9.2,94
X4,09/04/2018,13.8,18.3,10.6,68,0,1002.8,23.6,2.4,224,10.1,314
X4,10/04/2018,13.1,16.1,10,63,8.1,999.3,18.2,2.6,222,11.5,220
X4,11/04/2018,12,14.8,9.2,75,18.7,990.4,18.9,3.5,146,14.5,148
X4,12/04/2018,13.2,16.8,9.3,64,0,996.9,21.8,2.3,255,9.6,245
X4,13/04/2018,13.3,14.6,12.1,86,3,1005.1,6.1,2.3,93,7.1,74
X4,14/04/2018,14.1,15.6,12.9,77,8.2,1011.5,4,1.9,35,8.7,5
X4,15/04/2018,17.5,22.3,14.2,55,0,1008.8,23.3,1.9,247,7.6,212
X4,16/04/2018,15.5,17.6,14,72,0.4,1010.7,7.5,1.6,85,6.3,90
X4,17/04/2018,18.6,22.4,14.2,60,0,1017.9,25.3,1.4,200,7.9,277
X4,18/04/2018,19.2,22.8,15.2,53,0,1020.9,25.5,1.5,98,5.9,155
X4,19/04/2018,18.2,21.4,16,59,0,1020.7,24.9,2.2,92,7.7,100
X4,20/04/2018,18.1,21.1,15.4,59,0,1018.6,25.1,1.5,130,4.6,172
X4,21/04/2018,19.4,24.3,15,55,0,1015.8,25.6,1.6,218,6.8,279
X4,22/04/2018,20.1,24.3,17,51,0,1013.7,22.9,2,243,7.7,260
X4,23/04/2018,19.1,22.1,16.5,60,0,1014.9,21.1,1.2,128,4.3,141
X4,24/04/2018,20.2,24.4,16.6,60,0,1014.6,23.7,1.3,136,6.2,148
X4,25/04/2018,20,23.6,17.7,65,0,1013.3,23.4,1.7,98,8.2,81
X4,26/04/2018,19,22.3,17.4,67,0,1011.8,24.9,2.3,229,7.4,201
X4,27/04/2018,18.5,23.8,14.8,70,0,1008.3,24.7,2,180,9.8,231
X4,28/04/2018,18.3,20.9,16.3,74,0,1006.5,23.9,1.9,158,6.8,37
X4,29/04/2018,16.4,19.7,13.7,65,2,1003,15.6,2.9,249,16.4,312
X4,30/04/2018,15.6,19.4,12.6,47,0,1008.1,24,3,256,11,316
X4,01/05/2018,12.4,16.7,7.9,67,63.2,1009.4,14.3,2,331,10.2,23
X4,02/05/2018,14.9,19.6,9.8,59,0,1006.9,28.6,1.9,172,7.6,249
X4,03/05/2018,17.3,25,13.9,58,0.8,1005,18.3,1.9,321,8.6,333
X4,04/05/2018,16.7,19.1,13.7,54,0.1,1007.6,9.8,1.6,274,6.3,332
X4,05/05/2018,18.3,21.5,16.6,65,3.7,1011.2,8.1,1.2,319,7,14
X4,06/05/2018,18.2,23.1,15.3,72,3.4,1012.8,16.6,1.3,248,6.7,63
X4,07/05/2018,19.5,24.3,17.1,70,0,1010.3,20.8,1.4,209,7.6,269
X4,08/05/2018,18.7,23.2,15.6,78,0.1,1006.9,17.4,1.3,191,5.1,191
X4,09/05/2018,18.3,22.9,16.4,74,0,1005.3,16.2,1.6,203,7,100
X4,10/05/2018,17.8,19.7,16.4,76,0,1010.8,21.7,2,147,6.9,193
X4,11/05/2018,18.7,22.1,15.8,71,0,1013,28.8,3.3,248,11.9,231
X4,12/05/2018,17.6,21.4,13.8,81,5,1010.1,11.8,2.3,225,8.6,193
X4,13/05/2018,13.8,17.2,10.4,62,7.2,1011.6,17.2,2.3,86,9.1,331
X4,14/05/2018,14.8,18.7,11.2,53,0,1011.8,25.3,2.4,113,7.8,85
X4,15/05/2018,17.6,25.6,12.7,55,0,1011.7,27.5,2.3,301,8.3,15
X4,16/05/2018,18.1,21,14.7,64,0,1012.1,24.9,1.6,126,4.9,138
X4,17/05/2018,19.6,23.8,16.3,60,0,1011.9,25.2,1.8,188,7.2,221
X4,18/05/2018,19.3,21,17.7,62,0,1012.6,22.6,1.4,123,4.9,132
X4,19/05/2018,20.4,23.2,16.6,58,0,1012,26.5,1.5,150,6.1,155
X4,20/05/2018,19.9,23.4,17.4,64,0,1010.2,27.5,1.8,109,7.1,134
X4,21/05/2018,18.9,21.3,16.7,66,0,1008,27,1.5,122,6.2,169
X4,22/05/2018,19.7,22.7,17.8,69,0,1010,22.8,1.7,162,6,155
X4,23/05/2018,20.6,24.4,17.3,70,0,1013.2,27.6,1.9,223,7.8,229
X4,24/05/2018,20.8,24.3,18.3,69,0,1012.8,27.1,1.9,148,5.6,160
X4,25/05/2018,20.7,24,18.5,60,0,1010.9,24.6,4,83,12.1,78
X4,26/05/2018,20.4,22.8,18.3,73,1.7,1010.7,21,4.4,84,11.3,85
X4,27/05/2018,21.1,23.3,19.5,68,0,1008.1,24.6,3.7,86,11.1,81
X4,28/05/2018,20.4,23.4,19,77,0,1009.4,20.4,2.8,156,8.9,91
X4,29/05/2018,21.6,25.4,18.9,70,0,1010.2,28.3,2.7,230,9.5,219
X4,30/05/2018,21,24.1,18.7,67,2.4,1008.8,24,2.2,226,7.6,206
X4,31/05/2018,20.9,23.9,18.4,69,0,1012.9,29.3,1.9,165,6.1,164
X4,01/06/2018,21.2,24.3,19,73,0,1015.2,28.4,1.7,140,6,161
X4,02/06/2018,20.8,23.3,19.3,75,0,1013.5,18.7,1.7,123,5.1,147
X4,03/06/2018,19.1,20.5,17.4,82,8,1010.2,5.8,2,73,9.6,96
X4,04/06/2018,20.5,24.2,16.8,74,0,1007.7,29.4,1.8,204,6.5,207
X4,05/06/2018,21.1,23.4,18.8,76,0,1006.2,22.6,2,157,6.9,349
X4,06/06/2018,20.1,23.9,17.2,72,0.8,1008.7,14.4,1.8,78,10.9,290
X4,07/06/2018,20.3,23.6,18.5,69,1.7,1010.9,16.8,1.6,239,5.7,255
X4,08/06/2018,21.7,25.1,17.9,69,0,1009.8,28.4,2,231,8,247
X4,09/06/2018,23.5,28.2,19.6,55,0,1009,26,1.9,224,8.1,215
X4,10/06/2018,23.3,27.8,21.2,60,0.7,1006.7,21.5,2.4,91,8.7,102
X4,11/06/2018,24.1,28.4,21,57,0,1005.2,28.7,2.7,254,11.4,233
X4,12/06/2018,23.1,27.2,20.3,59,0,1006.3,24.2,3,322,11.3,301
X4,13/06/2018,22.8,29.1,18.6,56,0,1007.7,24.8,2.5,303,8.7,205
X4,14/06/2018,22.3,24.1,20.1,60,0,1009.5,29,2.1,185,8.4,216
X4,15/06/2018,22.4,25.7,20,57,0,1010.5,24.5,1.7,166,6.7,201
X4,16/06/2018,23,26.3,20.7,61,0,1011.7,28.3,1.8,203,6.5,214
X4,17/06/2018,22.6,24.8,20.7,69,0,1014.9,25.6,1.9,144,7,117
X4,18/06/2018,24.2,28.4,20.8,60,0,1015.9,29.3,1.8,195,6.3,173
X4,19/06/2018,24.5,27.7,21.3,55,0,1016.1,30,1.8,184,7.6,183
X4,20/06/2018,24.8,28,21.6,59,0,1014.8,30.2,1.4,140,5,180
X4,21/06/2018,26.1,31.2,21.6,54,0,1013.1,29.4,1.5,180,5.7,223
X4,22/06/2018,26.5,31.5,23.6,58,0,1012.5,29.1,1.8,171,7.3,210
X4,23/06/2018,23.7,25.1,22.9,60,0,1014.3,27.6,1.8,137,6.6,134
X4,24/06/2018,23.8,25.9,22.3,58,0,1013,27.9,1.8,146,5.8,172
X4,25/06/2018,23.8,25.7,22.7,62,0,1012.6,29.3,1.9,123,7.3,134
X4,26/06/2018,24.5,26.7,22.9,64,0,1013.6,28.6,1.8,139,5.6,159
X4,27/06/2018,26.3,30.2,22.8,60,0,1011.2,27.6,2.6,240,10.5,257
X4,28/06/2018,25.3,28.7,22.4,66,1.7,1007.6,23.9,2,179,8.5,212
X4,29/06/2018,24.5,28.3,22.2,70,0,1007.3,29.1,2.1,121,7.2,175
X4,30/06/2018,24.4,27.2,22.2,66,0,1006.5,29.4,2.4,89,6.9,119
X4,01/07/2018,24.5,27.1,22.5,70,0,1005.9,28.5,2,109,6.5,152
X4,02/07/2018,25,27.6,23.1,79,0,1008.3,25.8,1.9,146,6.2,134
X4,03/07/2018,26.7,30.1,23.8,71,0,1011,29.6,2,195,7,248
X4,04/07/2018,25.9,28.7,23.3,66,0,1010.4,30.3,1.9,139,6.6,106
X4,05/07/2018,25.7,29.1,23.9,62,0,1012.8,27.7,2.8,198,9.9,215
X4,06/07/2018,25.3,27.2,23.8,66,0,1015.7,25.3,2.3,196,8.6,156
X4,07/07/2018,26.1,29.1,23.4,66,0,1014.8,28.3,2.1,196,8.8,227
X4,08/07/2018,27.6,31.4,23.9,53,0,1013.9,28.3,1.7,175,6.5,195
X4,09/07/2018,27.7,31.8,24.7,61,0,1012.7,28.4,2.2,197,10.5,240
X4,10/07/2018,27.2,30.5,24.5,62,0,1011.2,27.5,2.3,214,9.2,207
X4,11/07/2018,26.1,29.1,23.9,69,0,1010.1,27.7,2.1,135,7.6,175
X4,12/07/2018,25.7,28.5,24,58,0,1011,28.5,2.7,88,9.1,89
X4,13/07/2018,26.2,29.4,23.6,50,0,1012.9,18,2,80,8.1,90
X4,14/07/2018,27.6,31.9,24.2,45,0,1011.6,28.5,1.6,186,5.9,229
X4,15/07/2018,26.8,28.9,24.1,65,0,1009.8,27.6,1.9,184,6.3,117
X4,16/07/2018,25.4,30.5,20.2,72,20.1,1008.4,19.1,2.3,87,11,339
X4,17/07/2018,26.4,29.3,23.8,65,0,1012.9,29,1.9,163,7.6,224
X4,18/07/2018,26.2,28.4,23.8,65,0,1011.3,26.3,1.8,155,6,176
X4,19/07/2018,26.6,29.7,24.1,66,0,1010.6,28.5,2,193,6.8,215
X4,20/07/2018,26.8,30.4,24.2,61,0,1008.6,27.3,1.8,123,6.4,112
X4,21/07/2018,25.7,29.7,23.5,63,0.1,1009.4,20.5,2.8,243,9.4,206
X4,22/07/2018,23.7,26.5,21.4,72,4.5,1011,17.9,1.8,165,9.5,207
X4,23/07/2018,25.8,29.7,21.6,68,0,1011.3,28.9,2.4,247,9.3,253
X4,24/07/2018,26.6,29.8,24.4,71,0,1009.6,26.1,2.1,222,8.5,184
X4,25/07/2018,28.1,32,23.9,49,0,1010,26.7,1.7,177,6.2,165
X4,26/07/2018,29,33.5,26.1,44,0,1008.4,28.5,2.2,240,8.3,243
X4,27/07/2018,27.8,31.6,24.7,59,0,1007.7,26.7,2.5,234,10.6,235
X4,28/07/2018,27,30.8,24.9,71,0,1008.5,25.3,2.1,176,7.6,232
X4,29/07/2018,27,30.4,24.4,74,0,1009.5,26.9,2,175,7.7,233
X4,30/07/2018,27.8,31.2,25.3,69,0,1010.7,26.2,1.6,157,5.3,113
X4,31/07/2018,28.4,32.1,25.4,62,0,1011.1,27.3,1.4,151,5.1,176
X4,01/08/2018,30.2,34.4,26.5,52,0,1012.2,26.8,1.6,203,7.8,165
X4,02/08/2018,30.7,34,28,50,0,1012.8,25.7,1.7,195,6.1,165
X4,03/08/2018,31.2,35.2,27.8,45,0,1012.1,25.9,1.5,171,6.4,181
X4,04/08/2018,31.6,36.9,29.4,49,0,1011.4,25.3,1.6,152,8.6,83
X4,05/08/2018,31.4,35.3,28.3,45,0,1011,25.1,1.5,132,6.3,135
X4,06/08/2018,29,31.2,27.5,68,0,1010.6,24.1,1.9,152,6.1,187
X4,07/08/2018,29.2,32.2,27.2,70,0,1009,22.1,2.3,225,9.8,194
X4,08/08/2018,28.2,30.6,26,72,1.4,1009.8,23.9,2.2,124,7.9,75
